Team, ExecutionTimeStamp, CrossEntropyLoss, CrossEntropy95ConfidenceInterval, ROC-AUC
TrinitySRITrojAI, 20210404T192002, 0.6822212838651468, 0.028491435323901613, 0.6149045138888888
TrinitySRITrojAI, 20210331T162002, 0.9878971902642775, 0.16690535951893606, 0.5066232638888889
TrinitySRITrojAI, 20210405T053002, 0.6762540068541878, 0.006172176504997766, 0.6576996527777778
TrinitySRITrojAI, 20210331T102002, 0.8507440827520206, 0.058682220841193185, 0.4927951388888889
TrinitySRITrojAI, 20210414T073002, 1.3369858702152138, 0.31572099860149283, 0.6572569444444446
TrinitySRITrojAI, 20210418T064002, 0.448757991229844, 0.07442329412760405, 0.8897309027777778
TrinitySRITrojAI, 20210402T161002, 0.9160139407971014, 0.09537081721507641, 0.6293923611111112
TrinitySRITrojAI, 20210406T010002, 0.6926760636004661, 0.003223880033702015, 0.5378298611111111
TrinitySRITrojAI, 20210325T085002, 0.9100640200289681, 0.1144376499008004, 0.6921267361111111
TrinitySRITrojAI, 20210326T064002, 1.0602452983224446, 0.1442750670357328, 0.6720138888888888
TrinitySRITrojAI, 20210324T162002, 0.8565949928758602, 0.10181469462580042, 0.6654861111111111
TrinitySRITrojAI, 20210413T081002, 0.3627204018875468, 0.0609080481916242, 0.9191579861111112
TrinitySRITrojAI, 20210425T215002, 0.43726576587745863, 0.04930073535587915, 0.8688628472222223
TrinitySRITrojAI, 20210325T150002, 0.7078268980738186, 0.02281309779724937, 0.539296875
Hector, 20210324T162002, 0.6931471805599453, 0.0, 0.5
ICSI-UMD, 20210415T184002, 0.7306452824122567, 0.035859528715456467, 0.5593402777777777
ICSI-UMD, 20210324T162002, 0.8979481166283307, 0.06827154357564928, 0.5446006944444445
ICSI-UMD, 20210413T185002, 0.7286886094848948, 0.04204184558126718, 0.5695225694444445
IceTorch, 20210324T162002, 0.6931471805599453, 0.0, 0.5
ARM-UMBC, 20210419T145002, 0.6931471805599453, 0.0, 0.5
ARM-UMBC, 20210324T162002, 0.8684823268154337, 0.11635098487685396, 0.6779166666666666
ARM-UMBC, 20210419T191002, 12.952051287325906, 1.2335388706007075, 0.0824652777777778
Cassandra-XF, 20210324T162002, 0.6931471805599453, 0.0, 0.5
ICSI, 20210324T162002, 0.6905770361951461, 0.055219270744216134, 0.6651475694444444
ICSI, 20210406T023001, 0.6969954994079897, 0.05754767961293561, 0.6806423611111111
ARM-UCSD, 20210417T001001, 0.49719019598341596, 0.04439206119677622, 0.8100347222222222
ARM-UCSD, 20210408T232002, 0.6603132955794557, 0.03996816295694597, 0.65625
ARM-UCSD, 20210412T231002, 0.7187523648616367, 0.08817776672964656, 0.7208333333333333
ARM-UCSD, 20210416T075001, 0.6931471805599453, 0.0, 0.5
ARM-UCSD, 20210329T042002, 1.2039727356150356, 0.09828333195075128, 0.5
ARM-UCSD, 20210405T193002, 1.1215768395245542, 0.09800652258382825, 0.5375
ARM-UCSD, 20210324T232002, 0.6931471805599453, 0.0, 0.5
ARM-UCSD, 20210328T161002, 7.196766684571125, 1.0498840263740095, 0.47828125
ARM-UCSD, 20210406T013002, 12.376400451422175, 1.2292310239122435, 0.39873263888888894
ARM-UCSD, 20210427T010001, 0.6769692543476566, 0.06964193445936497, 0.7143229166666666
ARM-UCSD, 20210326T074001, 1.0758013461576585, 0.0976121719108518, 0.5583333333333333
ARM-UCSD, 20210328T222002, 1.084956447976838, 0.09770490201222912, 0.5541666666666667
ARM-UCSD, 20210408T010002, 1.1902401443535473, 0.09827566019433974, 0.50625
ARM-UCSD, 20210326T202002, 7.196766638483698, 1.0498840191948915, 0.47920138888888886
ARM-UCSD, 20210429T235001, 0.5814258218449453, 0.08098027088748119, 0.7833333333333332
ARM-UCSD, 20210325T052002, 1.1032666193293523, 0.09786953469090123, 0.5458333333333333
ARM-UCSD, 20210425T122002, 0.9015918174844554, 0.09356456427577986, 0.631267361111111
ARM-UCSD, 20210419T181001, 0.5765915537061718, 0.043400235082887255, 0.7476041666666667
ARM-UCSD, 20210419T072002, 0.5765915537061718, 0.043400235082887255, 0.7476041666666667
ARM-UCSD, 20210428T182001, 0.5631156260710871, 0.07982895421833422, 0.7916666666666667
ARM-UCSD, 20210413T231002, 0.8158109918504562, 0.06832389197924862, 0.590625
ARM-UCSD, 20210406T074001, 0.9884935714479711, 0.06167254153326538, 0.44791666666666663
ARM-UCSD, 20210324T162002, 0.7224240982647588, 0.07266356688532881, 0.6888888888888889
ARM-UCSD, 20210413T111002, 0.76910541596782, 0.09025578413893587, 0.6979166666666667
ARM-UCSD, 20210412T091002, 0.7804705769306454, 0.07431408598096462, 0.6437499999999999
ARM-UCSD, 20210409T184001, 0.7515605564677437, 0.07348814375278874, 0.6604166666666667
ARM-UCSD, 20210424T075001, 0.9015918170705343, 0.09356456421645193, 0.6312065972222223
ARM-UCSD, 20210418T203001, 0.5187715131212446, 0.03791251408620902, 0.79734375
ARM-UCSD, 20210413T171002, 0.6464416046773089, 0.058191484070340235, 0.7062499999999999
ARM-UCSD, 20210417T191002, 0.48345753890847554, 0.04258855410643644, 0.8191493055555555
ARM-UCSD, 20210413T051002, 0.7874156125695203, 0.0909443586860965, 0.6895833333333334
Perspecta-IUB, 20210324T162002, 0.8054181743089094, 0.06942455737305551, 0.5514149305555556
Perspecta-IUB, 20210419T012002, 0.7925372522943827, 0.09998686068195757, 0.7899999999999999
Perspecta-IUB, 20210406T171002, 1.093885755182766, 0.1335053156855427, 0.6732291666666667
Perspecta-IUB, 20210427T115002, 0.5910472681398239, 0.02517664405202792, 0.7852690972222222
Perspecta-PurdueRutgers, 20210411T030001, 0.43246262961758897, 0.0632589160476061, 0.8427083333333332
Perspecta-PurdueRutgers, 20210423T194002, 0.518501228943491, 0.06925870986487553, 0.8229166666666667
Perspecta-PurdueRutgers, 20210407T042001, 0.6160625960644154, 0.07548649546423186, 0.7607638888888888
Perspecta-PurdueRutgers, 20210327T234002, 0.5813883500599641, 0.07374092647921544, 0.7729166666666667
Perspecta-PurdueRutgers, 20210410T043002, 0.46042561160060735, 0.06516700585462695, 0.8427083333333334
Perspecta-PurdueRutgers, 20210414T010002, 0.4878183568365101, 0.06615529912025318, 0.8146527777777777
Perspecta-PurdueRutgers, 20210419T210001, 0.6931471805599453, 0.0, 0.5
Perspecta-PurdueRutgers, 20210422T024002, 0.4774395940359498, 0.06192934504238573, 0.8110850694444444
Perspecta-PurdueRutgers, 20210402T054002, 0.6308762720818883, 0.0761495906654482, 0.7579861111111111
Perspecta-PurdueRutgers, 20210416T231002, 0.2554947512699583, 0.056993961489441296, 0.943654513888889
Perspecta-PurdueRutgers, 20210412T024002, 0.3672466574997568, 0.05662043332665302, 0.8888888888888888
Perspecta-PurdueRutgers, 20210413T051002, 0.28282059264407405, 0.046880928740039476, 0.9159722222222222
