Team, ExecutionTimeStamp, CrossEntropyLoss, CrossEntropy95ConfidenceInterval, ROC-AUC
ICSI-1, 20220408T224001, 0.4765307052574911, 0.04074410924025544, 0.8590913217138707
ICSI-1, 20220427T151001, 0.4866642634784391, 0.04193930776795489, 0.8561297204066812
ICSI-1, 20220310T150001, 0.6931471805599453, 0.0, 0.5
Perspecta, 20220427T234002, 0.7187764440338694, 0.040237190942907446, 0.5779207516339869
Perspecta, 20220418T004002, 0.7577212331857088, 0.042232695405691224, 0.5456495098039216
Perspecta, 20220404T062001, 0.7772684304950482, 0.04239897718515863, 0.5012595315904139
Perspecta, 20220523T134001, 0.6628528299977502, 0.03988472304692195, 0.6890885984023238
Perspecta, 20220226T084002, 0.7063620947168714, 0.01992416224237389, 0.49303286129266516
Perspecta, 20220420T131003, 0.7452771173637457, 0.04860906107592867, 0.580519244734931
Perspecta, 20220326T235001, 0.7315788751239158, 0.042031110015570104, 0.6274282861292665
Perspecta, 20220507T221002, 0.6960601095199171, 0.03004027487220687, 0.5441857298474946
PL-GIFT, 20220517T080001, 0.47083625932021445, 0.07139603699624414, 0.866285403050109
PL-GIFT, 20220615T110002, 0.46458960007698386, 0.0822464819059653, 0.8799586964415396
PL-GIFT, 20220324T123001, 0.562766853353032, 0.049200345397765695, 0.7848583877995644
PL-GIFT, 20220308T210002, 0.6708602416044108, 0.0934828702310366, 0.7463802650689906
PL-GIFT, 20220423T010001, 0.5331896641307632, 0.07305869975951094, 0.8324028685548293
PL-GIFT, 20220429T201001, 0.4761227979078821, 0.07206071477679375, 0.8666598583877996
PL-GIFT, 20220507T073002, 0.48371484522853553, 0.06757807735935471, 0.8618486746550473
PL-GIFT, 20220325T122003, 0.5193607178366205, 0.05609739027641702, 0.8300313180827885
PL-GIFT, 20220508T130001, 0.4945445080014868, 0.0728628893326781, 0.8581495098039215
PL-GIFT, 20220514T014002, 0.45658825225895927, 0.06980566982056667, 0.8723107298474946
PL-GIFT, 20220515T043002, 0.4561121036113132, 0.06842895903727537, 0.8676584059549746
PL-GIFT, 20220221T235002, 0.5828769261012091, 0.05991446262299534, 0.7780387618010167
PL-GIFT, 20220426T063002, 0.5061874026882924, 0.07194217906423447, 0.8512504538852578
PL-GIFT, 20220616T154001, 0.5016258653033698, 0.079976908867145, 0.850524237472767
PL-GIFT, 20220312T003003, 0.6365662822279373, 0.09904117162079709, 0.7924269244734932
PL-GIFT, 20220618T064001, 0.46848709581085074, 0.08115497670827451, 0.8736837327523602
PL-GIFT, 20220620T174002, 0.4304484090690589, 0.07291913577852205, 0.8890590958605664
PL-GIFT, 20220327T214001, 0.5089180433559403, 0.048747079302248905, 0.8348198075526507
Perspecta-IUB, 20220405T043001, 0.6224133418552245, 0.04620835628789762, 0.7407293936092956
Perspecta-IUB, 20220322T151002, 0.7228101965758833, 0.03358586376428904, 0.5487813180827887
Perspecta-IUB, 20220403T053003, 0.6455019550984927, 0.04309720459524822, 0.7027505446623094
Perspecta-IUB, 20220414T201001, 0.5930745904064255, 0.03301947242174046, 0.7472539941902687
Perspecta-IUB, 20220322T051001, 0.6931471805599453, 0.0, 0.5
Perspecta-IUB, 20220531T151001, 0.7843133447043826, 0.07399558174863717, 0.6493736383442266
Perspecta-IUB, 20220330T153002, 1.5103040621662736, 0.3420115787965061, 0.5442424655047203
Perspecta-IUB, 20220414T174001, 0.6931471805599453, 0.0, 0.5
Perspecta-IUB, 20220226T170001, 0.6907376577936943, 0.0034753147112210926, 0.5049019607843137
Perspecta-IUB, 20220418T044001, 0.6099908132224486, 0.04171722012269361, 0.7305056281771968
Perspecta-IUB, 20220517T161002, 0.6931471805599453, 0.0, 0.5
Perspecta-IUB, 20220307T204001, 0.6931471805599453, 0.0, 0.5
Perspecta-IUB, 20220311T195002, 0.6931471805599453, 0.0, 0.5
Perspecta-IUB, 20220412T004002, 0.6350714861254819, 0.03280472475950205, 0.6861383442265796
Perspecta-IUB, 20220313T183001, 0.7066752593783721, 0.0252764640661627, 0.5274260167029774
ARM-UCSD, 20220428T170001, 0.6931471805599453, 0.0, 0.5
ARM-UCSD, 20220321T070003, 0.6737629940634872, 0.01745689140454367, 0.6043936092955701
ARM-UCSD, 20220415T022003, 0.6931471805599453, 0.0, 0.5
ARM-UCSD, 20220318T015002, 1.2353616171110908, 0.10502640278925682, 0.5
ARM-UCSD, 20220318T172001, 0.9273361612494382, 0.09497927072398786, 0.6043936092955701
ARM-UCSD, 20220428T225002, 11.447143271318657, 1.3017316790625788, 0.40555782498184456
ARM-UCSD, 20220505T010001, 11.249778097377488, 1.2983058098783054, 0.44607843137254904
ARM-UCSD, 20220225T190002, 0.6931471805599453, 0.0, 0.5
ARM-UCSD, 20220208T194002, 1.2631178819289668, 0.10029892263368403, 0.4490513798111837
ARM-UCSD, 20220225T062002, 0.6931471805599453, 0.0, 0.5
ARM-UCSD, 20220304T054001, 0.6931471805599453, 0.0, 0.5
ARM-UCSD, 20220318T075002, 1.1725838754063496, 0.10502641466040998, 0.5
ARM-UCSD, 20220405T172002, 0.6931471805599453, 0.0, 0.5
ARM-UCSD, 20220419T082003, 0.7611316539968475, 0.052031317896090265, 0.5729847494553377
ARM-UCSD, 20220318T232003, 0.6931471805599453, 0.0, 0.5
ARM-UCSD, 20220304T114002, 0.9086872098548708, 0.06987198967986287, 0.5081699346405228
ICSI-UMD, 20220201T230001, 0.6931471805599453, 0.0, 0.5
ICSI-UMD, 20220322T172002, 0.7664038731510693, 0.06349145723645622, 0.6320692628903413
ICSI-UMD, 20220308T005001, 0.7542514464232013, 0.054257821171809904, 0.5846155591866375
ICSI-UMD, 20220208T070001, 1.9961335926759787, 0.3605237969805063, 0.6293346042120553
ICSI-UMD, 20220201T205002, 0.6931471805599453, 0.0, 0.5
ICSI-UMD, 20220207T183002, 0.6931471805599453, 0.0, 0.5
trojai-example, 20220414T200001, 0.6931471805599453, 0.0, 0.5
trojai-example, 20220304T160002, 0.6931471805599453, 0.0, 0.5
trojai-example, 20220127T041002, 0.8112139773263989, 0.05864569763213172, 0.5033133623819899
trojai-example, 20220415T020003, 0.6931471805599453, 0.0, 0.5
TrinitySRITrojAI-BostonU, 20220225T170001, 0.6136512476772393, 0.027985946831909084, 0.7298474945533769
ICSI-2, 20220210T065002, 0.8396897117260242, 0.06858906318670428, 0.4836147421931735
ARM, 20220517T160001, 0.5448146676717243, 0.04059135947896672, 0.7577727850399419
ARM, 20220503T121002, 0.7838716116229753, 0.25560934109092653, 0.758703249818446
ARM, 20220406T173001, 1.9939556174667028, 0.6049712152130566, 0.7465277777777779
ARM, 20220503T030002, 1.9939556174667028, 0.6049712152130566, 0.7465277777777779
ARM, 20220404T184002, 0.6931471805599453, 0.0, 0.5
Perspecta-PurdueRutgers, 20220313T002001, 0.3934625998119747, 0.058608915710554904, 0.8713235294117647
Perspecta-PurdueRutgers, 20220403T042001, 0.42600204230064354, 0.08129599610727084, 0.8903980573710965
Perspecta-PurdueRutgers, 20220414T201001, 0.39198999877307517, 0.0703558275373686, 0.9010530137981119
Perspecta-PurdueRutgers, 20220320T143001, 0.39161488646340664, 0.05800738515491558, 0.8722199527959332
Perspecta-PurdueRutgers, 20220326T043002, 0.39567681696298634, 0.06949074709624826, 0.9080314996368918
Perspecta-PurdueRutgers, 20220221T015001, 0.4000883319162505, 0.06480255891519211, 0.902391975308642
Perspecta-PurdueRutgers, 20220307T125001, 0.38215831006836015, 0.05691009216504652, 0.8789488017429192
Perspecta-PurdueRutgers, 20220318T204003, 0.6931471805599453, 0.0, 0.5
Perspecta-PurdueRutgers, 20220414T042002, 0.6931471805599453, 0.0, 0.5
Perspecta-PurdueRutgers, 20220417T150001, 0.32649860158754035, 0.05828882800349035, 0.9180283224400871
Perspecta-PurdueRutgers, 20220414T183003, 0.6931471805599453, 0.0, 0.5
Perspecta-PurdueRutgers, 20220408T135001, 0.3758298522847451, 0.07635350264112187, 0.9057166848220769
Perspecta-PurdueRutgers, 20220304T155002, 0.4119405306468761, 0.05270714630553453, 0.8819784858387798
Perspecta-PurdueRutgers, 20220303T214002, 0.7009917075986712, 0.019130373329031943, 0.5098720043572984
Perspecta-PurdueRutgers, 20220227T040002, 0.4415120307074525, 0.08355732906382479, 0.8861882716049383
Perspecta-PurdueRutgers, 20220319T025001, 0.40099939989107514, 0.05909113411079724, 0.8657066993464053
Perspecta-PurdueRutgers, 20220329T183002, 0.36323326439854675, 0.07140063641438327, 0.9100172476397967
