Team, ExecutionTimeStamp, CrossEntropyLoss, CrossEntropy95ConfidenceInterval, ROC-AUC
ICSI-UMD, 20201129T160001, 0.9736637473106384, 0.11367079460673642, 0.6382137345679013
ICSI-UMD, 20201213T140002, 1.4527809619903564, 0.17339728725118922, 0.5977992485238862
ICSI-UMD, 20201211T205001, 1.0748133659362793, 0.12135002472436418, 0.5298273533950617
ICSI-UMD, 20201114T191001, 1.4858899116516113, 0.18751744537562345, 0.6419511959876543
ICSI-UMD, 20201208T131001, 1.2901957035064697, 0.21182198865132662, 0.5867332175925926
ICSI-UMD, 20201207T141002, 1.5147452354431152, 0.19679435897954137, 0.6597945601851851
ICSI-UMD, 20201210T161001, 1.1300151348114014, 0.12412698307303745, 0.4966724537037037
ICSI-UMD, 20201107T205002, 1.9109069108963013, 0.27497316362638696, 0.578414351851852
ICSI-UMD, 20201204T132002, 1.291953206062317, 0.20367526021092572, 0.5860821759259259
ICSI-UMD, 20201205T101002, 1.826396107673645, 0.3019219833189242, 0.5659481095679012
ICSI-UMD, 20201127T164002, 1.510735034942627, 0.19686025248641925, 0.5981626157407407
ICSI-UMD, 20201206T150001, 1.8522592782974243, 0.2978533552805804, 0.5560378086419753
ICSI-UMD, 20201028T185002, 1.0326581001281738, 0.1323501375177591, 0.6028404706790123
ICSI-UMD, 20201105T173002, 1.137144684791565, 0.1372778043083259, 0.5856481481481483
ICSI-UMD, 20201126T164002, 3.484339475631714, 0.5010496002613983, 0.5583767361111112
ICSI-UMD, 20201124T200002, 1.8804014921188354, 0.23779539632293, 0.6025582573454914
ICSI-UMD, 20201209T191002, 1.505710482597351, 0.19671235694716263, 0.6516444830246915
ICSI-UMD, 20201128T172002, 0.9682744145393372, 0.11531077329844422, 0.6550202546296297
